EAR,MAR,TIME
0.43367960773944625,0.11380711874576983,11:12:40.270358
0.1996444960494331,0.1,11:12:41.295184
0.15760311494252122,0.12761423749153966,11:12:41.888163
0.14933159713418556,0.14714045207910315,11:12:42.392616
0.1395281547616224,0.06666666666666667,11:12:43.059317
0.16165417117947742,0.06666666666666667,11:12:43.675098
0.17132101161677477,0.24120226591665966,11:12:44.253234
0.17585890503751983,0.12761423749153966,11:12:44.839415
0.19169372606910157,0.06666666666666667,11:12:45.692474
0.16272698927186563,0.03333333333333333,11:12:46.221273
0.19811540292430294,0.13333333333333333,11:12:46.919572
0.17309609680360988,0.12761423749153966,11:12:47.617439
0.18385875537733798,0.16881650340819931,11:12:48.255588
0.19191696432518607,0.1,11:12:48.882273
0.1807857371594015,0.11380711874576983,11:12:49.389490
0.21547291447810965,0.03333333333333333,11:12:50.063432
0.43367960773944625,0.11380711874576983,11:12:40.270358
0.1996444960494331,0.1,11:12:41.295184
0.15760311494252122,0.12761423749153966,11:12:41.888163
0.14933159713418556,0.14714045207910315,11:12:42.392616
0.1395281547616224,0.06666666666666667,11:12:43.059317
0.16165417117947742,0.06666666666666667,11:12:43.675098
0.17132101161677477,0.24120226591665966,11:12:44.253234
0.17585890503751983,0.12761423749153966,11:12:44.839415
0.19169372606910157,0.06666666666666667,11:12:45.692474
0.16272698927186563,0.03333333333333333,11:12:46.221273
0.19811540292430294,0.13333333333333333,11:12:46.919572
0.17309609680360988,0.12761423749153966,11:12:47.617439
0.18385875537733798,0.16881650340819931,11:12:48.255588
0.19191696432518607,0.1,11:12:48.882273
0.1807857371594015,0.11380711874576983,11:12:49.389490
0.21547291447810965,0.03333333333333333,11:12:50.063432
0.43367960773944625,0.11380711874576983,11:12:40.270358
0.1996444960494331,0.1,11:12:41.295184
0.15760311494252122,0.12761423749153966,11:12:41.888163
0.14933159713418556,0.14714045207910315,11:12:42.392616
0.1395281547616224,0.06666666666666667,11:12:43.059317
0.16165417117947742,0.06666666666666667,11:12:43.675098
0.17132101161677477,0.24120226591665966,11:12:44.253234
0.17585890503751983,0.12761423749153966,11:12:44.839415
0.19169372606910157,0.06666666666666667,11:12:45.692474
0.16272698927186563,0.03333333333333333,11:12:46.221273
0.19811540292430294,0.13333333333333333,11:12:46.919572
0.17309609680360988,0.12761423749153966,11:12:47.617439
0.18385875537733798,0.16881650340819931,11:12:48.255588
0.19191696432518607,0.1,11:12:48.882273
0.1807857371594015,0.11380711874576983,11:12:49.389490
0.21547291447810965,0.03333333333333333,11:12:50.063432
